Region (English) / Région (anglais),Region (French) / Région (français),Scenario (English) / Scénario (anglais),Scenario (French) / Scénario (français),Economic Sector (English) / Secteur économique (anglais),Economic Sector (French) / Secteur économique (français),Subsector Level 1 (English) / Sous-secteur niveau 1 (anglais),Subsector Level 1 (French) / Sous-secteur niveau 1 (français),Subsector Level 2 (English) / Sous-secteur niveau 2 (anglais),Subsector Level 2 (French) / Sous-secteur niveau 2 (français),Subsector Level 3 (English) / Sous-secteur niveau 3 (anglais),Subsector Level 3 (French) / Sous-secteur niveau 3 (français),Units (English) / Unité (anglais),Units (French) / Unité (français),2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Transportation,Transports,Freight Transport,Transport de marchandises,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,5.3,5.3,5.3,5.3,5.3,4.9,4.9,4.8,4.8,4.8,4.8,4.7,4.7,4.7
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Transportation,Transports,"Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Transportation,Transports,Passenger Transport,Transport de passagers,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,5.1,5,5,4.9,4.8,4.4,4.3,4.2,4.1,4,3.9,3.8,3.7,3.6
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Heavy Industry,Industrie lourde,Cement,Ciment,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Heavy Industry,Industrie lourde,Chemicals and Fertilizers,Produits chimiques et engrais,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Heavy Industry,Industrie lourde,Iron and Steel,Sidérurgie,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Heavy Industry,Industrie lourde,Lime and Gypsum,Chaux et gypse,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Heavy Industry,Industrie lourde,Mining,Exploitation minière,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,2.4,2.4,2.6,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.9,2.9,2.9
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Heavy Industry,Industrie lourde,Pulp and Paper,Pâtes et papiers,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Heavy Industry,Industrie lourde,Smelting and Refining (Non Ferrous Metals),Fonte et raffinage (métaux non ferreux),n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Buildings,Bâtiments,Commercial,Commercial,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,1.6,1.7,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.4
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Buildings,Bâtiments,Residential,Résidentiel,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,1.7,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Agriculture,Agriculture,Animal Production,Élevage,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,6.2,6.3,6.3,6.3,6.3,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Agriculture,Agriculture,Crop Production,Cultures ,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,7,7,7.1,7.1,7.1,7.1,7.2,7.2,7.2,7.2,7.2,7.2,7.3,7.3
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Agriculture,Agriculture,On Farm Fuel Use,Utilisation de combustibles à la ferme ,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,4.6,4.6,4.6,4.6,4.6,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Waste and Others,Déchets et autres sources,Coal Production,Production de charbon,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Waste and Others,Déchets et autres sources,"Light Manufacturing, Construction and Forest Resources","Industrie légère, construction et ressources forestières",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Saskatchewan,Saskatchewan,2018 Additional Measures Scenario,Scénario avec mesures supplémentaires 2018,Waste and Others,Déchets et autres sources,Waste,Déchets,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Alberta,Alberta,NIR 2018,RIN 2018,Oil and Gas,Pétrole et gaz,Downstream Oil and Gas,Industrie aval du pétrole et du gaz,Natural Gas Distribution,Distribution du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Oil and Gas,Pétrole et gaz,Downstream Oil and Gas,Industrie aval du pétrole et du gaz,Petroleum Products,Raffinage du pétrole,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,4.3,3.9,4,3.5,3.3,3.7,3.8,4.2,4.8,5.1,5.3,5.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz ,Conventional Oil Production,Production de pétrole classique,Heavy Oil Production,Production de pétrole lourd,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,4.7,4.9,5.7,5.9,5.5,5.7,6.1,7.2,7,7,5.8,4.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz ,Conventional Oil Production,Production de pétrole classique,Light Oil Production,Production de pétrole léger,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,7.9,7.2,7.8,7.1,6.5,6.1,6.9,7.9,8.6,9.8,8.9,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz ,Natural Gas Production and Processing,Production et traitement du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,43.4,42.2,46.1,39.3,36.7,34.2,32.8,35.1,35.8,33.8,31.5,34.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz ,Oil and Natural Gas Transmission,Transport du pétrole et du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,4,4.3,2.7,2.4,2.2,2.1,2.3,2.5,3.2,3.1,3.4,4.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz ,Oil Sands,Sables bitumineux,Bitumen In Situ,Bitume In Situ,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,11.3,13.3,13.5,16.6,17.7,20.1,21.7,25.2,27.8,30.3,33.9,37.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz ,Oil Sands,Sables bitumineux,Bitumen Mining,Extraction du bitume,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,9.5,11.1,12.1,12.1,12.8,14.1,14.1,14.3,15.5,16.8,17.4,17.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz ,Oil Sands,Sables bitumineux,Bitumen Upgrading,Valorisation du bitume,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,11.7,13.7,14.5,13.7,15.5,16.7,16.9,17.6,17.9,18,16.9,14.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Electricity,Électricité,n/a,s/o,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,48.8,49.2,49.2,49.4,46.1,46.1,46.2,43.5,44.7,45.8,47.8,45.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Transportation,Transports,Freight Transport,Transport de marchandises,Domestic Aviation and Marine,Transport aérien et transport maritime intérieurs,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Transportation,Transports,Freight Transport,Transport de marchandises,"Heavy Duty Trucks, Rail","Camions lourds, trains",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,13.2,14.9,16.6,17.4,15.2,18.4,19,20.1,21,21.4,19.6,17.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Transportation,Transports,"Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,1.4,1.4,1.4,1.3,1.2,1.3,1.1,1.1,1.2,1.3,1.3,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Transportation,Transports,Passenger Transport,Transport de passagers,"Bus, Rail and Domestic Aviation","Transport par autobus, train et transport aérien intérieur",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,1.3,1.4,1.5,1.5,1.3,1.3,1.3,1.5,1.6,1.5,1.5,1.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Transportation,Transports,Passenger Transport,Transport de passagers,"Cars, Light Trucks and Motorcycles","Voitures, camions légers et motocyclettes",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,9,9.3,9.7,9.7,9.3,9.6,8.9,9.5,10.2,10.7,10.3,10.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Heavy Industry,Industrie lourde,Cement,Ciment,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,1.8,1.9,1.9,1.8,1.5,1.7,1.7,1.6,1.5,1.4,1.5,1.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Heavy Industry,Industrie lourde,Chemicals and Fertilizers,Produits chimiques et engrais,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,12.8,12.8,11.8,12,11.2,12,13.4,14.1,14.1,13.6,13.8,13.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Heavy Industry,Industrie lourde,Iron and Steel,Sidérurgie,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Heavy Industry,Industrie lourde,Lime and Gypsum,Chaux et gypse,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Heavy Industry,Industrie lourde,Mining,Exploitation minière,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Heavy Industry,Industrie lourde,Pulp and Paper,Pâtes et papiers,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.8,0.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.9,0.9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Heavy Industry,Industrie lourde,Smelting and Refining (Non Ferrous Metals),Fonte et raffinage (métaux non ferreux),n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0,0.8,0.7,0.7,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Buildings,Bâtiments,Commercial,Commercial,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,8.5,8.7,9.4,9.3,9.4,9.6,10.2,14.1,11.6,10.2,10.3,10.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Buildings,Bâtiments,Residential,Résidentiel,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,7.7,7.7,9.1,8.9,8.8,8.4,8.9,8.8,8.9,9.3,8.4,7.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Agriculture,Agriculture,Animal Production,Élevage,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,15.2,14.7,14.4,13.9,13,12.4,12.1,12.2,12.3,12.2,12.1,12.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Agriculture,Agriculture,Crop Production,Cultures ,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,4,3.9,4.2,4.8,4.3,4.8,5.2,5.6,6,5.9,6,5.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Agriculture,Agriculture,On Farm Fuel Use,Utilisation de combustibles à la ferme ,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,3.6,3.4,3.4,3.4,3.2,3.7,3.6,3.3,3.3,3.2,3.1,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Waste and Others,Déchets et autres sources,Coal Production,Production de charbon,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.5,0.5,0.6,0.5,0.6,0.6,0.6,0.5,0.6,0.4,0.6,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Waste and Others,Déchets et autres sources,"Light Manufacturing, Construction and Forest Resources","Industrie légère, construction et ressources forestières",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,2.2,2.6,2.8,2.7,2.3,2.7,2.9,2.7,3.1,3.2,2.9,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2018,RIN 2018,Waste and Others,Déchets et autres sources,Waste,Déchets,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.7,1.8,1.9,1.9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Oil and Gas,Pétrole et gaz,Downstream Oil and Gas,Industrie aval du pétrole et du gaz,Natural Gas Distribution,Distribution du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Oil and Gas,Pétrole et gaz,Downstream Oil and Gas,Industrie aval du pétrole et du gaz,Petroleum Products,Raffinage du pétrole,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,6.3,7.1,6.7,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.7,5.7,5.7
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz ,Conventional Oil Production,Production de pétrole classique,Heavy Oil Production,Production de pétrole lourd,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,4.2,4,3.7,3.4,3.3,3.2,2.4,2.5,2.5,2.6,2.7,2.8,2.9,3.1
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz ,Conventional Oil Production,Production de pétrole classique,Light Oil Production,Production de pétrole léger,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,8.4,8.5,8.6,8,8,7.9,6.9,7,7.2,7.5,7.7,8,8.2,8.4
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz ,Natural Gas Production and Processing,Production et traitement du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,35.1,34.6,34.5,33.1,32.3,30.7,27.2,26.9,26.7,26.7,26.5,26.4,26.1,26
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz ,Oil and Natural Gas Transmission,Transport du pétrole et du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,4.4,4.6,4.7,4.7,4.7,4.8,4.8,4.9,5,5.2,5.3,5.2,5.2,5.3
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz ,Oil Sands,Sables bitumineux,Bitumen In Situ,Bitume In Situ,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,39.9,42.3,44.3,45.8,46.3,46.9,48.8,51.4,53.7,55.6,57,57.9,59.5,61.8
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz ,Oil Sands,Sables bitumineux,Bitumen Mining,Extraction du bitume,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,18.4,21.5,23.2,23.6,23.7,23.7,23.7,23.7,23.7,23.6,23.6,23.6,23.5,23.5
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz ,Oil Sands,Sables bitumineux,Bitumen Upgrading,Valorisation du bitume,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,15.3,16.1,16.4,16.7,17,17.2,17.3,17.6,17.8,17.8,17.7,17.8,18.1,18.2
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Electricity,Électricité,n/a,s/o,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,43.7,41.1,40.9,39.6,37,33.2,31.3,30.8,30.3,29.8,29.6,28.3,28.4,20.5
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Transportation,Transports,Freight Transport,Transport de marchandises,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,18.5,18.8,18.8,19,19,19,19,18.9,18.9,18.8,18.8,18.6,18.5,18.4
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Transportation,Transports,"Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Transportation,Transports,Passenger Transport,Transport de passagers,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,12.1,12.1,11.9,11.8,11.6,11.4,11.2,11,10.9,10.7,10.6,10.4,10.3,10.3
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Heavy Industry,Industrie lourde,Cement,Ciment,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Heavy Industry,Industrie lourde,Chemicals and Fertilizers,Produits chimiques et engrais,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,12.1,13.1,14.3,15.1,15.7,16.4,17,17.5,18,18.2,18.5,18.7,18.8,19
Alberta,Alberta,2018 Reference Case,Scénario de reference 2018,Heavy Industry,Industrie lourde,Iron and Steel,Sidérurgie,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
